"Entry","MaleText","FemaleText","LanguageId","EmoteId1","EmoteId2","EmoteId3","EmoteDelay1","EmoteDelay2","EmoteDelay3"
"9744","","What a wonderful day to be alive! Look at the beauty that surrounds you, friend. Enjoy what life has to give!","0","5","1","0","0","0","0"
"9745","*GRRRR* *RUFF* *RUFF*","","0","0","0","0","0","0","0"
"9746","Lava? Pay no mind to all of that, friend. Look around you. Take in the joys that nature has to offer.","","0","6","1","0","0","0","0"
"9747","I come to Silithus every year around this time. The weather is phenomenal for my bunions.$B$BYou should take a stroll with me, friend. Enjoy the sights and what not.","","0","1","1","0","0","0","0"
"9748","How wonderful to see another person in this remote region of the world. Come, walk with me. Let our bodies keep each other warm.","","0","1","1","0","0","0","0"
"9750","Look for it high up on the west side of the Valley of Strength. They'll only let you in if you're an officer! Talk to Sergeant Ba'sha outside otherwise.","Look for it high up on the west side of the Valley of Strength. They'll only let you in if you're an officer! Talk to Sergeant Ba'sha outside otherwise.","1","0","0","0","0","0","0"
"9752","You want the Hall of Legends. It's high above the Valley of Strength on the west side. If you're not an officer you can't get in, but you can still talk to Sergeant Ba'sha outside.","You want the Hall of Legends. It's high above the Valley of Strength on the west side. If you're not an officer you can't get in, but you can still talk to Sergeant Ba'sha outside.","1","0","0","0","0","0","0"
"9757","All of a sudden you're a 'Defender of the Alliance' are you?! Well, I suppose you'll be wanting to head to the Champions' Hall now. It's over in Old Town, but they won't let you in unless you're an officer, so you might just have to settle for talking to Officer Areyn outside. Move along now.","All of a sudden you're a 'Defender of the Alliance' are you?! Well, I suppose you'll be wanting to head to the Champions' Hall now. It's over in Old Town, but they won't let you in unless you're an officer, so you might just have to settle for talking to Officer Areyn outside. Move along now.","7","0","0","0","0","0","0"
"9758","Well, well, moving up in the world are we? You're looking for the Champions' Hall, and you'll find it on the southeast end of Old Town. If you're an officer you can enter the hall, otherwise you can still speak to Officer Areyn standing outside. Good luck!","Well, well, moving up in the world are we? You're looking for the Champions' Hall, and you'll find it on the southeast end of Old Town. If you're an officer you can enter the hall, otherwise you can still speak to Officer Areyn standing outside. Good luck!","7","0","0","0","0","0","0"
"9780","If you've come looking for the finest craftsmanship on this or any other continent in the world, then you've come to the right place!$B$BGrimand Elmore, at your service!","","7","1","2","0","0","0","0"
"9788","To summon a Dreadsteed, you must first create a Circle of Greater Summoning.  A portal to Xoroth may only be created from within such a circle.$B$BThe Circle of Greater Summoning requires three powerful implements: a Bell of Dethmoora, a Wheel of the Black March and a Doomsday Candle.","","0","0","0","0","0","0","0"
"9789","Your preparations are complete.  All that now stands before you and your dreadsteed is the ritual for the Circle of Greater Summoning, and the binding of the dreadsteed's spirit...","","0","0","0","0","0","0","0"
"9791","Greetings, $n.  How goes your delvings into the demonic and arcane?  Have you uncovered any dark secrets of late?","","0","0","0","0","0","0","0"
"9795","Arr!   There be nothin I like to see better than folks fightin to the death in the arena.   If you be here at the right time maybe you can be one of them!","","0","0","0","0","0","0","0"
"9798","Yesh, it'sh true, I'm blind as a bat! An' drunk as a ... err, drunk as shomething that getsh drunk.$B$BI'll tell you what, $r. It'sh the drink that keeps me shenses sharp. It'sh common knowledge that when you lose a shense, yer other shenses become more alert. My drunk shense is incredible these days.","","0","1","33","5","10","50","100"
"9811","","We chose to leave the protection and comfort of the Depths to exploit... er, I mean... hrm, yes that's right, EXPLORE the world.","0","1","0","0","0","0","0"
"9816","Maybe this wasn't the best place for a shop after all...","","0","274","0","0","0","0","0"
"9819","Burninate's the name, smithin's my game... and, erm... I sell a little food and water on the side. Care for some meat?","","0","14","6","0","0","0","0"
"9820","Well hello again, $n!  I don't know how much longer I'm going to keep on trying to set up a shop out in the middle of nowhere.  Still, since you've helped me out in the past, I'll show you some stuff you may find interesting!","","0","3","0","0","0","0","0"
"9821","When Lolo doesn't wanna spill any o' his precious ale or get his lil' dress dirty, I'm called in. Yep. Ol' Hansel is the dwarf they use to mete out a lil' bit o' justice an' a whole lotta pain.","","0","1","23","0","0","0","0"
"9824","As acting Taskmaster of this here compound, it is my duty to make sure that there is a certain level of tedium involved with all forms of business, work, rest, and relaxation that may take place here.$B$BIf you find anything that you are asked to do to be too easy and hassle free, report to me immediately.","","0","1","1","273","0","0","0"
"9825","You've done all that I've asked you to do, $n. There's really nothing more here for you. If you are interested in continuing your career as an agent of the Thorium Brotherhood, speak with Lokhtos Darkbargainer at the Grim Guzzler in Blackrock Depths.$B$BFarewell!","","0","1","1","0","0","0","0"
"9826","I swear... if Quint tries to plant one more fishing grub on me, I'm going to hack down his tree with my not-so-rusty sword.","","0","0","0","0","0","0","0"
"9828","","Thorium Brotherhood or not, if one of them Dark Iron gets near to me they'll taste my mattock up the side of their head!  Now, where can I send ya $G lad : lass;?","7","0","0","0","0","0","0"
"9841","","As long as those dwarves stay over there we'll have no trouble.  Where are you heading $n?","1","0","0","0","0","0","0"
"9858","The orb's markings match the brand on your hand.","","0","0","0","0","0","0","0"
"9861","I... I have failed, $n. The Lord of Bla... The Lord of Blackrock is too powerful. He consumed my energy with... with ease. I turn... I... kill me... you must... you must kill me.","","0","0","0","0","0","0","0"
"9862","I am he that watches they. I am the fist of retribution. That which does quell the recalcitrant. Dare you defy the Warchief? Dare you face my merciless judgement?","","0","15","25","0","0","0","0"
"9863","Can't you see I'm fishing here!","","1","0","0","0","0","0","0"
"9864","You scared the fish away!  What do you want?","","1","0","0","0","0","0","0"
"9865","What can I do for you $c?","","1","0","0","0","0","0","0"
"9866","I'm going to stay here until I catch a 68 Pound Grouper!  You on the other hand want to fly off somewhere, am I right?","","1","0","0","0","0","0","0"
"9875","Move along, citizen. There is nothing to see here.","","0","0","0","0","0","0","0"
"9877","Are you interested in exploring one of these dungeons?","Are you interested in exploring one of these dungeons?","0","0","0","0","0","0","0"
"9879","A stack of papers and schematics are strewn here.","","0","0","0","0","0","0","0"
"9880","These papers are guarded.  Speak with Zamek to create a distraction!","","0","0","0","0","0","0","0"
"9889","","Aye, you there!  If you want to earn the respect of the Darkspear, then you can start by donating valuable resources for those in need!  Textiles and bandages don't grow on trees, ya know.$B$BRather than cash in various cloth pieces you find adventuring, donate them!  Doing so will earn you the recognition of the Darkspear!","0","1","0","0","0","0","0"
"9890","","In these trying times, a simple donation of cloth can go a long way to help those less fortunate than ourselves.  Cloth goes a long way to making garments and bandages - both important for the war effort!$B$BIf you are interested in donating cloth pieces to the orcs of Orgrimmar, I will gladly accept them and make sure you receive the proper recognition for doing so.$B$BFor the Horde!","0","1","0","0","0","0","0"
"9891","Hail $g brother : sister;... I'd like a moment of your time, if I may.$B$BWe tauren have endured much in our trials and tribulations in establishing our homeland.  We now find ourselves in a dire shortage of cloth.  If you have the materials to spare, I ask that you please donate them.  You certainly would earn the gratitude of tauren everywhere in helping us out!","","0","1","0","0","0","0","0"
"9892","Once the greatest gold production center in the human lands, the Dead Mines are now inhabited by the Defias Brotherhood, who have turned the dark tunnels into their private sanctum. It is rumored that the thieves have conscripted the clever goblins to help them build something terrible at the bottom of the mines - but what that may be is still uncertain. Rumor has it that the way into the Deadmines lies through the quiet, unassuming village of Moonbrook.~","Once the greatest gold production center in the human lands, the Dead Mines are now inhabited by the Defias Brotherhood, who have turned the dark tunnels into their private sanctum. It is rumored that the thieves have conscripted the clever goblins to help them build something terrible at the bottom of the mines - but what that may be is still uncertain. Rumor has it that the way into the Deadmines lies through the quiet, unassuming village of Moonbrook.~","0","0","0","0","0","0","0"
"9893","You there... it is in your best interest to aid the Forsaken during these dire times.  Listen closely, as I dislike repeating myself.$B$BWe currently find ourselves in a dire shortage of cloth.  Bandages and simple textiles are running low, and donations are being accepted to bolster sagging inventories.  While you'll not receive financial compensation - hence what donation means - your aid will not go unnoticed.","","0","1","0","0","0","0","0"
"9894","Friend - Stormwind needs your assistance and your generosity!$B$BOur once large stockpile of textiles has run critically low.  Stormwind is now engaged in a multi-pronged effort to rebuild those stocks for the manufacture of textiles and bandages!  Your donation of cloth would help Stormwind immensely, as well as earn the respect of the citizenry!","","0","1","0","0","0","0","0"
"9895","","Aye, you there!  If you want to earn the respect of the dwarves of Ironforge, then you can start by donating valuable resources!  Ironforge finds itself running low on cloth piece; textiles and bandages don't grow on trees, ya know!$B$BRather than cash in various cloth pieces you find adventuring, donate them!  Doing so will earn you the recognition of the dwarven people of Ironforge!","0","1","0","0","0","0","0"
"9897","The exiles of Gnomeregan find ourselves in even more dire straits by running low on cloth reserves!  Perhaps you can help us, eh?!$B$BBring me extra cloth pieces you might have to help us replenish our stocks.  By donating them, you'll be earning the respect and trust of gnomes everywhere.  That's something that money can't buy!  Well, I guess cloth does, but that's beside the point...","","0","1","0","0","0","0","0"
"9900","Hail friend - a moment of your time, if I may...$B$BWe have endured much in our trials and tribulations in establishing Teldrassil.  Were the constant strife of the times not enough, we now find ourselves in a dire shortage of cloth.  If you have the materials to spare, I ask that you please donate them.  You certainly would earn the gratitude of night elves everywhere in helping us out!","","0","1","0","0","0","0","0"
"9901","Shadowfang Keep is in southern Silverpine just north of Pyrewood Village.","Shadowfang Keep is in southern Silverpine just north of Pyrewood Village.","0","0","0","0","0","0","0"
"9910","Blackfathom Deeps can be found at the north end of Zoram Strand along the coast of Ashenvale.","Blackfathom Deeps can be found at the north end of Zoram Strand along the coast of Ashenvale.","0","0","0","0","0","0","0"
"9911","Situated along the Zoram Strand of Ashenvale, Blackfathom Deeps was once a glorious temple dedicated to the night elves' moon-goddess Elune. However, the great Sundering shattered the temple - sinking it beneath the waves of the Veiled Sea. There it remained untouched - until, drawn by its ancient power - the naga and satyr emerged to plumb its secrets. Legends hold that the ancient beast, Aku'mai, has taken up residence within the temple's ruins. ~","Situated along the Zoram Strand of Ashenvale, Blackfathom Deeps was once a glorious temple dedicated to the night elves' moon-goddess Elune. However, the great Sundering shattered the temple - sinking it beneath the waves of the Veiled Sea. There it remained untouched - until, drawn by its ancient power - the naga and satyr emerged to plumb its secrets. Legends hold that the ancient beast, Aku'mai, has taken up residence within the temple's ruins. ~","0","0","0","0","0","0","0"
"9925","Uldaman can be found at the very northern end of the Badlands.","Uldaman can be found at the very northern end of the Badlands.","0","0","0","0","0","0","0"
"9926","Lard keep peace here. Lard also sell fish. Want fish?","Lard keep peace here. Lard also sell fish. Want fish?","0","1","6","0","0","0","0"
"9927","Uldaman is an ancient Titan vault that has laid buried within the earth since the world's creation. Dwarven excavations of the city have recently released the Titans' first failed creations: the troggs. Legends say that when the Titans deemed the trogg experiment a failure they tried again, resulting in the creation of the dwarven race. These secrets are recorded on the fabled Discs of Norgannon - massive artifacts that lie at the bottom of the ancient city, protected by giant constructs of living stone. ~","Uldaman is an ancient Titan vault that has laid buried within the earth since the world's creation. Dwarven excavations of the city have recently released the Titans' first failed creations: the troggs. Legends say that when the Titans deemed the trogg experiment a failure they tried again, resulting in the creation of the dwarven race. These secrets are recorded on the fabled Discs of Norgannon - massive artifacts that lie at the bottom of the ancient city, protected by giant constructs of living stone. ~","0","0","0","0","0","0","0"
"9952","The Deadmines can be found beneath Moonbrook in the south of Westfall.","The Deadmines can be found beneath Moonbrook in the south of Westfall.","0","0","0","0","0","0","0"
"9975","I've got all the cooking supplies you'll ever need, mon!","","0","1","5","0","0","0","0"
"9976","","Welcome to Revantusk Village, stranger. I am Primal Torntusk, leader of the Revantusk trolls.","0","1","1","0","0","0","0"
"9977","If it's broke, Slagtree can fix it!","","0","1","0","0","0","0","0"
"9978","","Mystical goods and commodities is my business, stranger.","0","1","0","0","0","0","0"
"9979","Fishing is just so pleasant, mon. You know? I owe my state of bliss to my mentor, the greatest angler in the whole world - Nat Pagle. Have you heard of him, mon?$B$BIf you be looking for enlightenment, Nat Pagle be the one who gonna show you the way. ","","0","1","1","0","0","0","0"
"9981","Zul'jin shall return one day, $r. Mark my words. Until then, we all hold our positions and do what we can to keep the forest troll population intact.$B$BWith that said, as master huntsman of Revantusk Village, it is my responsibility to insure that the world around us is safe for habitation.$B$BThe beasts of this area must be kept in check.$B$BAre you looking for work?~","","0","1","1","0","0","0","0"
"9983","I am Kilram, master of the axe.","","0","1","0","0","0","0","0"
"9986","","Don't get too close, $n. I'm liable to fumble and bash your brains open with the face of my hammer.","0","1","0","0","0","0","0"
"9987","","I will teach you the way of the hammersmith. Just ask nicely.","0","1","0","0","0","0","0"
"9989","Back off or I'll cut you in half.","","0","25","0","0","0","0","0"
"9990","If you wish to become a swordsmith, just ask.","","0","1","0","0","0","0","0"
"9993","I have just completed a new dimensional imploder that will make me rich beyond my wildest goblin dreams!   All I need to do is get a skilled Goblin Engineer to build a dimensional ripper that connects to it and try it! ~","","0","0","0","0","0","0","0"
"9995","The theory behind it is that we completely destroy you with a massive explosion wherever you are and send those particles through a dimensional rip and then re-implode you at the machine here.   Instant Transport!    It might not work ALL the time, but what kind of goblin engineer are you!   If survival was your first priority you could never be a real Goblin Engineer!~Here is the recipe you will need to make the Dimensional Ripper and try it out!~~","","0","0","0","0","0","0","0"
"9996","With some of the technology that was recovered by bold gnomes venturing into Gnomeregan, I have managed to construct my greatest invention:  The Matter Transporter!    All I need now is a skilled Gnomish Engineer to build a powerful beacon attuned to the transporter.","","0","0","0","0","0","0","0"
"9998","Once you have built the device, you simply activate the device to be whisked away to lovely Gadgetzan!    Nearly everyone who has used the device has arrived on the pad here looking just the way they did when they began!~~There have been some reported problems with transportees being replaced by their evil selves from an alternate universe, but I'm sure we will have that worked out soon...","","0","0","0","0","0","0","0"
"9999","If you figure out any way to improve the device let me know!","","0","0","0","0","0","0","0"
"10000","It's good to see an engineer brave enough to make the device.   We goblin engineers laugh at danger!","","0","11","0","0","0","0","0"
"10010","I perform one final service. I pray it is sufficient...","","0","26","0","0","0","0","0"
"10012","Get the key and unlock these chains! Hitah'ya the Keeper holds it... back of cave... ","","0","0","0","0","0","0","0"
"10017","Jobs/Lost & Found/Wanted:","","0","0","0","0","0","0","0"
"10018","Zug zug, my friend!  I am Kelm Hargunth, the main supplier for the Warsong Outriders.  As you improve your standing with the Outriders, I will make available to you a fine selection of goods that you can use inside Warsong Gulch.  Should you find yourself in need of item repair, I also provide those services.","","0","0","0","0","0","0","0"
"10020","","May the blessings of the night be yours, friend!  I am Illiyana Moonblaze, and I am the main supplier for the Silverwing Sentinels here in Ashenvale.  As you improve your standing with the Sentinels, I will make available to you a fine selection of goods that you can use inside Warsong Gulch.  Should you find yourself in need of item repair, I also provide those services.","0","4","1","0","0","0","0"
"10029","Where can I send you today $c?","","1","1","0","0","0","0","0"
"10030","Though the Crossroads seems to be the center of activity in The Barrens, I prefer the quietude of Camp Taurajo.  Where shall I send you?","","1","1","0","0","0","0","0"
"10031","Many are the paths of the Earth Mother.  Wherever you decide to travel, may she watch over you.","","1","1","0","0","0","0","0"
"10032","Treat the wind rider well as it takes you to your destination.  May your ancestors watch over you $n.","","1","1","0","0","0","0","0"
"10173","We must ensure the survival of this camp at all costs, $c!  Our enemies must not be given any quarter, for they would surely give us none were we to need it.","","0","5","1","0","0","0","0"
"10174","These are dangerous times, $r.  An ancient evil is rising, and it cares not if you're Horde or Alliance.","","0","1","0","0","0","0","0"
"10188","Greetings young $c. It is here that your Warchief challenged Orgrim Doomhammer! Although it happened so many years ago, it is an image still fresh in my mind.","","0","1","1","0","0","0","0"
"10190","$966w, young $c.","","0","1","0","0","0","0","0"
"10191","","Come to learn, eh? Well I just might have some work for you, scrub.","0","1","1","0","0","0","0"
"10192","<Sergeant Stormpike salutes.>$B$BName, rank, and serial number, soldier! That's the only bit of information you'll ever give those dirty Frostwolf dogs!","","0","66","5","0","0","0","0"
"10208","$964w, young $c.","","0","0","0","0","0","0","0"
"10210","$962w Stormpike Commander(s) and $950w Stormpike Lieutenant(s).~","","0","1","0","0","0","0","0"
"10236","I promise you this much: The Valley will be ours.","","0","25","0","0","0","0","0"
"10238","$962w, soldier.","","0","1","0","0","0","0","0"
"10240","$950w, soldier.","","0","0","0","0","0","0","0"
"10242","$966w Frostwolf Commander(s) and $964w Frostwolf Lieutenant(s), soldier.","","0","1","0","0","0","0","0"
"10268","If you have come to save the world then you have come to the right place. The faceless one - the Blood God, Hakkar - has been brought back into our world!","","0","1","0","0","0","0","0"
"10270","The burgeoning hero returns! It is good to see you again, $n. You are always welcome at our village.","","0","66","1","0","0","0","0"
"10340","","Awaiting orders!","0","66","0","0","0","0","0"
"10344","","Let me at 'em, $n! Just give the word and I'll mount up and attack their bridge!","0","5","0","0","0","0","0"
"10345","I'm ready, sir! Just give the word and I will rain down hellfire upon their base!","","0","66","0","0","0","0","0"
"10348","I'm ready to fly, Commander. Just give the word and I'll be on their base like trogg on rock.","","0","1","0","0","0","0","0"
"10350","I'll patrol the pass leading up to Frostwolf Keep. Just give me the word and I'll take flight, Commander.","","0","1","0","0","0","0","0"
"10352","Make the call, Commander. I'll tear the bottom half of their base apart.","","0","66","0","0","0","0","0"
"10354","","Greetings $c.  Do you wish to aid the Silverwing Sentinels in their fight at Warsong Gulch?","7","0","0","0","0","0","0"
"10379","I am Jin'rokh the Breaker, envoy of Mugamba: Fist of Rastakhan!$B$BMy dealings are with warriors and heathens.","","0","15","0","0","0","0","0"
"10381","I am Al'tabim the All-Seeing - an envoy of King Rastakhan.$B$BMy dealings are with priests, mages, and warlocks.","","0","1","0","0","0","0","0"
"10382","The League of Arathor has sworn to retake Arathi for humans of Stromgarde and the Alliance.  It is a battle hard fought, but a battle worth fighting.","","0","0","0","0","0","0","0"
"10383","","To win this war, we can't sit idle and let the tides sweep us over.  We must strike, hard and fast, or Arathi will never again be ours.","0","0","0","0","0","0","0"
"10385","","I know just the one that you speak of $c. You must seek out Brogun Stoneshield on the Warrior's Terrace.","0","0","0","0","0","0","0"
"10386","","The Stormpike Guard is in need of your assistance in the fight against the Frostwolf Clan, $n. Speak to Brogun Stoneshield on the Warrior's Terrace and he will help you find your way to Alterac Valley. Elune be praised!","0","0","0","0","0","0","0"
"10387","","There are several battlegrounds from which to choose.  To which battlemaster shall I send you?","0","0","0","0","0","0","0"
"10392","Which battleground do you seek your glory in?","Which battleground do you seek your glory in?","1","0","0","0","0","0","0"
"10412","Warsong Gulch you say? Well then, you'll be wanting to speak with fair Lylandris over in the Hall of Arms.","Warsong Gulch you say? Well then, you'll be wanting to speak with fair Lylandris over in the Hall of Arms.","0","5","1","0","0","0","0"
"10413","Any chance to fight against the Horde, especially orcs, is a good time if you ask me. You'll find plenty of battle in Warsong Gulch, that you will. Head on over to the Hall of Arms and speak with Lylandris. She'll set you on your way.","Any chance to fight against the Horde, especially orcs, is a good time if you ask me. You'll find plenty of battle in Warsong Gulch, that you will. Head on over to the Hall of Arms and speak with Lylandris. She'll set you on your way.","0","5","1","0","0","0","0"
"10414","Aye, and which battleground be ye looking for?","Aye, and which battleground be ye looking for?","0","5","1","0","0","0","0"
"10426","","What you be expectin', mon?$B$BMaywiki only be dealin' with the druids and shaman.","0","1","0","0","0","0","0"
"10431","","We must not allow the Alliance to expand their power base in Arathi!  Even their miniscule Refuge Pointe may one day grow to threaten us.","0","0","0","0","0","0","0"
"10432","The battle for Arathi Basin is a battle for resources.  Lumber, ore, food... all these are needed in order to wage a good war.$B$BDenying our enemies of their supplies is as good as killing them on the battlefield.","","0","0","0","0","0","0","0"
"10440","Hail, adventurer. I am Rin'wosho, trader of Zuldazar. I come from the South Seas and bring many exotic goods and items from my homeland.$B$BPerhaps if you prove your worth to my tribe, I shall barter.  If you have any of my tribe's Honor Tokens, then perhaps we shall barter even more.","","0","1","5","0","0","0","0"
"10463","I am Zanza, a Loa of Zandalar. I have come in this ethereal form from Zandalar to help my people. Hakkar has no dominion over my soul.$B$BI help those that have helped the Zandalarian people.","","0","1","0","0","0","0","0"
"10464","A friend of the Zandalrian! You have ventured deep into the lair of the Blood God, $c. You will do well to listen to what I have to say.$B$BMany thousands of years ago, while the indigenous trolls of the Zul'Aman empire were battling the invading high elf heathens, great magic was stolen from Zanza. This magic was used by the high elves to enchant their weapons and armor to assist in conquering the trolls of the region.","","0","1","1","0","0","0","0"
"10471","I am sorry $c, but you are not seasoned enough yet to enter Warsong Gulch.","I am sorry $c, but you are not seasoned enough yet to enter Warsong Gulch.","0","0","0","0","0","0","0"
"10476","Greetings, $c.  I am Exzhal, Servitor of Rastakhan.","","0","0","0","0","0","0","0"
"10481","I am sorry $c, but you need to be more experienced before you can survive in Alterac Valley.","I am sorry $c, but you need to be more experienced before you can survive in Alterac Valley.","0","0","0","0","0","0","0"
"10483","The Paragons of Power are remnants from the ancient Gurubashi Empire.  We Zandalar seek them - not only are they of tremendous collectible value to us, but we believe that they also hold latent signatures of magic used by the old Empire.$B$BYou'll more than likely discover three kinds of Paragons in Zul'Gurub: coins, bijous, and primal items.  Bring them to us in the quantities that we seek, and you'll be rewarded with some of the finest items we Zandalar have ever crafted.~","The Paragons of Power are remnants from the ancient Gurubashi Empire.  We Zandalar seek them - not only are they of tremendous collectible value to us, but we believe that they also hold latent signatures of magic used by the old Empire.$B$BYou'll more than likely discover three kinds of Paragons in Zul'Gurub: coins, bijous, and primal items.  Bring them to us in the quantities that we seek, and you'll be rewarded with some of the finest items we Zandalar have ever crafted.","0","1","1","0","0","0","0"
"10488","If you ask me, the best part about fishing is its slow pace.  It gives one time to think, to reflect on past events and to plan for future ones.$B$BOh, and it's also a great excuse to drink.  Heavily.","","0","0","0","0","0","0","0"
"10489","Thanks again for returning my lucky measuring tape, $n.  I swear it helps me catch bigger fish!","","0","0","0","0","0","0","0"
"10491","To catch Gahz'ranka, you'll need a special Mudskunk lure.  I make 'em myself!$B$BBut you need more than just the lure; you need some mudskunks too... you need to place them in the lure to give it a rank old smell!$B$BWhen you have the mudskunks, throw the lure off Pagle's Point in Zul'Gurub... and then grab a drink and wait... but not too long, because Gahz'ranka is sure to come a'stomping!","","0","0","0","0","0","0","0"
"10495","I am sorry $c, but you need to be more powerful before I can allow you to enter Arathi Basin.","I am sorry $c, but you need to be more powerful before I can allow you to enter Arathi Basin.","0","0","0","0","0","0","0"
"10502","Mudskunks are a particularly smelly breed of fish that likes tropical waters.  The Zulian Mudskunk - the smelliest of them all, can only be found in the steamy waters of Zul'Gurub.$B$BThe Zulian Mudskunks are what I believe attracted Gahz'ranka to the place, though trolls will probably tell you he's one of their gods...$B$BBelieve what you like, but mark me - fill one of my lures with Zulian Mudskunks and that old boy will come, for sure!","","0","0","0","0","0","0","0"
"10518","","The humans definitely need all of our help in Arathi Basin.  The one that you wish to speak to is named Keras Wolfheart.  He stands ready to assist you on the Warrior's Terrace.","0","0","0","0","0","0","0"
"10519","","If that is your wish $c, then you will need to speak to Keras Wolfheart on the Warrior's Terrace.  He is a representative of The League of Arathor and can help you to get to Arathi Basin.","0","0","0","0","0","0","0"
"10520","Throm'ka $c!  Are you ready to fight for the Horde at Warsong Gulch?","","1","0","0","0","0","0","0"
"10521","","Hail to thee $n.  Do you wish me to aid you in your journey to Warsong Gulch?","7","0","0","0","0","0","0"
"10522","$n, the Silverwing Sentinels must be crushed!  Are you ready for Warsong Gulch?","","1","0","0","0","0","0","0"
"10523","Are you here to fight for us at Warsong Gulch?  Lok'tar Ogar $c!","","1","0","0","0","0","0","0"
"10524","","$C, we need your assistance at Warsong Gulch.  Will you aid us in our fight against the Warsong Outriders?","7","0","0","0","0","0","0"
"10525","Aye $g lad : lass; are ye ready to head to Alterac Valley and give the Horde a taste o' what they been asking for?","","7","0","0","0","0","0","0"
"10526","$n, have ye any idea o' what we're up against in Alterac Valley?  Are ye ready to fight the Frostwolf Clan?","","7","0","0","0","0","0","0"
"10527","The Stormpike Guard must be destroyed!  Ready for Alterac Valley $c?","","1","0","0","0","0","0","0"
"10528","","Lok'tar $c!  We have need of your services in Alterac Valley.  Shall I add you to the lists?","1","0","0","0","0","0","0"
"10529","Our forces in Alterac Valley need wisdom to achieve victory $c.  You look like the one to lead them.","","1","0","0","0","0","0","0"
"10530","I hope that you are here to go to Alterac Valley $n.  We can use all o' the help that we can get.","","7","0","0","0","0","0","0"
"10531","","The humans and their so-called League of Arathor think to push us out of Arathi Basin.  I think not $c!  Are you ready to be sent there and demonstrate that it is they, and not The Defilers, that will be leaving soon?","1","0","0","0","0","0","0"
"10532","Arathi Basin was once our home, and will be again with your aid!  Will you help us $c?","","7","0","0","0","0","0","0"
"10533","I hope that you're here to help us take back Arathi Basin from The Defilers.  What do you say $n?","","7","0","0","0","0","0","0"
"10534","","I've been expecting you $n.  Are you ready to assist us in Arathi Basin?","7","0","0","0","0","0","0"
"10535","You think you have what it takes to destroy The League of Arathor, $c?  I hope so.  What is it that you want, or are you simply here to waste my time?","","1","0","0","0","0","0","0"
"10536","Look around you $c.  You are in rare company to be certain, yet still I think you need to prove yourself.  Hmm, perhaps I shall allow you to aid us in our cause at Arathi Basin.  Would you like that?","","1","0","0","0","0","0","0"
"10547","Hey Hey Hey!  I am here to promote a fabulous fishing tournament in Stranglethorn but you need to be tough enough to survive there and have enough skill in fishing to fish those waters.$B$B Come back later when you are more qualified!~~","","0","0","0","0","0","0","0"
"10548","Heya Heya Heya!   If you want to test your fishing skills then I have just the place for you!   This Sunday we have a fishing tournament in Stranglethorn!~~","","0","0","0","0","0","0","0"
"10551","You are not yet powerful enough, $c.  Move along.","You are not yet powerful enough, $c.  Move along.","1","1","0","0","0","0","0"
"10552","Our need for assistance in Arathi Basin is greater than one might imagine, $n.  So too is the honor and reputation one might acquire there in this time of need, however.  I implore you to seek out the Arathi Basin battlemaster in this city.","Our need for assistance in Arathi Basin is greater than one might imagine, $n.  So too is the honor and reputation one might acquire there in this time of need, however.  I implore you to seek out the Arathi Basin battlemaster in this city.","1","1","1","1","0","0","0"
"10557","You need to be stronger, $c before you can help us in Alterac Valley.","You need to be stronger, $c before you can help us in Alterac Valley.","1","1","0","0","0","0","0"
"10558","Hail, $c.  There is a great need and even greater honor and renown to be had in Alterac Valley at this time. Will you join our fight against the Stormpike Guard?","Hail, $c.  There is a great need and even greater honor and renown to be had in Alterac Valley at this time. Will you join our fight against the Stormpike Guard?","1","1","1","1","0","0","0"
"10568","I'm afraid ye would not survive long in Alterac Valley, $c.  Come back and see us when you have a few more seasons under your belt.","I'm afraid ye would not survive long in Alterac Valley, $c.  Come back and see us when you have a few more seasons under your belt.","7","1","1","0","0","0","0"
"10569","$n, the Stormpike Guard is in need of your aid in the battle against the Frostwolf Clan in Alterac Valley, now more than ever.  The opportunities for honor and repute are greater than ever as well! Will you join the battle?","$n, the Stormpike Guard is in need of your aid in the battle against the Frostwolf Clan in Alterac Valley, now more than ever.  The opportunities for honor and repute are greater than ever as well! Will you join the battle?","7","1","1","6","0","0","0"
"10574","Thank you for the offer, $c.  Unfortunately you are not yet experienced enough to weather the hazards of Arathi Basin.","Thank you for the offer, $c.  Unfortunately you are not yet experienced enough to weather the hazards of Arathi Basin.","7","1","1","0","0","0","0"
"10575","Will you help us in our time of great need at Arathi Basin, $c?  The chance for increased honor and standing is greater than ever, and your assistance is sure to help to turn the tide against The Defilers.  Can we count on you?","Will you help us in our time of great need at Arathi Basin, $c?  The chance for increased honor and standing is greater than ever, and your assistance is sure to help to turn the tide against The Defilers.  Can we count on you?","7","1","1","6","0","0","0"
"10584","","The Paragons of Power are remnants from the ancient Gurubashi Empire.  We Zandalar seek them - not only are they of tremendous collectible value to us, but we believe that they also hold the strongest of mojo used by the old Empire.$B$BYa can expect to be findin' three kinds of Paragons in Zul'Gurub: coins, bijous, and primal items.  Bring them to us in the quantities that we seek, and you'll be rewarded with the some of the finest items we Zandalar have ever crafted.$B$BCount on it, mon!~~","0","1","1","0","0","0","0"
"10595","Well met master of Rod and Reel!   If you be willing to test your skills against the best fisher-folk in the lands then listen up!   On this very Sunday there be a contest in Stranglethorn where the master angler will be chosen!~~","","0","0","0","0","0","0","0"
